Abstract,Link,Label
the extractable energy from a black hole as origin of the gammaray burst grb phenomenon is reviewed,http://arxiv.org/abs/astro-ph/0403221v1,Astronomy
if cold dark matter is present at the galactic center as in current models of the dark halo it is accreted by the central black hole into a dense spike particle dark matter then annihilates strongly inside the spike making it a compact source of photons electrons positrons protons antiprotons and neutrinos the spike luminosity depends on the density profile of the inner halo halos with finite cores have unnoticeable spikes while halos with inner cusps may have spikes so bright that the absence of a detected neutrino signal from the galactic center already places interesting upper limits on the density slope of the inner halo future neutrino telescopes observing the galactic center could probe the inner structure of the dark halo or indirectly find the nature of dark matter,http://arxiv.org/abs/astro-ph/9906391v1,Astronomy
abridged using the number and sizes of observed gravitational lenses i derive upper limits on the dark matter content of elliptical galaxies galaxies built from cold dark matter cdm mass distributions are too concentrated to comfortably satisfy these limits scdm is ruled out and lcdm is only marginally consistent with the data thus lensing adds to the evidence that cdm mass distributions are too concentrated on kiloparsec scales to agree with real galaxies and extends the argument to elliptical galaxies by contrast the lack of central images in radio lenses implies that the central densities of cdm galaxies are too low on 10 parsec scales even if supermassive black holes are included selfinteracting dark matter or any other modification to regular cold dark matter must simultaneously reduce the densities on kiloparsec scales and increase the densities on parsec scales in order to satisfy the unique constraints from lensing,http://arxiv.org/abs/astro-ph/0105200v2,Astronomy
observations of the galactic center region with the hess telescopes have established the existence of a steady extended source of gammaray emission coinciding with the position of the super massive black hole sgr a this is a remarkable finding given the expected presence of dense selfannihilating dark matter in the galactic center region the selfannihilation process is giving rise to gammaray production through hadronization including the production of neutral pions which decay into gammarays but also through loopsuppressed annihilation into final states of almost monoenergetic photons we study the observed gammaray signal spectrum and shape from the galactic center in the context of dark matter annihilation and indicate the prospects for further indirect dark matter searches with hess,http://arxiv.org/abs/astro-ph/0702373v1,Astronomy
the exactly solvable scalar hairy black hole model originated from the modern highenergy theory is proposed it turns out that the existence of black holes bh is strongly correlated to global scalar field in a sense that they mutually impose bounds upon their physical parameters like the bh mass lower bound or the cosmological constant upper bound we consider the same model also as a cosmological one and show that it agrees with recent experimental data additionally it provides a unified quintessencelike description of dark energy and dark matter,http://arxiv.org/abs/hep-th/0408163v3,Astronomy
the cosmological qcd transition affects primordial density perturbations if the qcd transition is first order the sound speed vanishes during the transition and density perturbations fall freely for scales below the hubble radius at the transition the primordial harrisonzeldovich spectrum of density fluctuations develops large peaks and dips these peaks grow with wave number for both the hadronphotonlepton fluid and for cold dark matter at the horizon scale the enhancement is small this by itself does not lead to the formation of black holes at the qcd transition the peaks in the hadronphotonlepton fluid are wiped out during neutrino decoupling for cold dark matter that is kinetically decoupled at the qcd transition eg axions or primordial black holes these peaks lead to the formation of cdm clumps of masses 1020 modot mrm clump 1010 modot,http://arxiv.org/abs/astro-ph/9807257v2,Astronomy
supermassive black holes with masses of 106 to more than 109 solar masses are among the most spectacular objects in the universe and are laboratories for physics in extreme conditions the primary goal of arise advanced radio interferometry between space and earth is to use the technique of space vlbi to increase our understanding of black holes and their environments by imaging the havoc produced in the near vicinity of the black holes by their enormous gravitational fields the mission will be based on a 25meter spaceborne radio telescope operating at frequencies between 8 and 86 ghz roughly equivalent to an orbiting element of the very long baseline array in an elliptical orbit with an apogee height of 40000100000 km arise will provide resolution of 15 microarcseconds or better 510 times better than that achievable on the ground at frequencies of 43 and 86 ghz the resolution of light weeks to light months in distant quasars will complement the gammaray and xray observations of highenergy photons which come from the same regions near the massive black holes at 22 ghz arise will image the water maser disks in active galaxies more than 15 mpc from earth probing accretion physics and giving accurate measurements of blackhole masses arise also will study gravitational lenses at resolutions of tens of microarcseconds yielding important information on the darkmatter distribution and on the possible existence of compact objects with masses of 103 to 106 solar masses,http://arxiv.org/abs/astro-ph/9901374v1,Astronomy
the observed number counts of quasars may be explained either by longlived activity within rare massive hosts or by shortlived activity within smaller more common hosts it has been argued that quasar lifetimes may therefore be inferred from their clustering length which determines the typical mass of the quasar host here we point out that the relationship between the mass of the blackhole and the circular velocity of its host darkmatter halo is more fundamental to the determination of the clustering length in particular the clustering length observed in the 2df quasar redshift survey is consistent with the galactic halo blackhole relation observed in local galaxies provided that quasars shine at 10100 of their eddington luminosity the slow evolution of the clustering length with redshift inferred in the 2df quasar survey favors a blackhole mass whose redshiftindependent scaling is with halo circular velocity rather than halo mass these results are independent from observations of the number counts of bright quasars which may be used to determine the quasar lifetime and its dependence on redshift we show that if quasar activity results from galaxy mergers then the number counts of quasars imply an episodic quasar lifetime that is set by the dynamical time of the host galaxy rather than by the salpeter time our results imply that as the redshift increases the central blackholes comprise a larger fraction of their host galaxy mass and the quasar lifetime gets shorter,http://arxiv.org/abs/astro-ph/0403714v1,Astronomy
after being destroyed by a binary supermassive black hole a stellar density cusp can regrow at the center of a galaxy via energy exchange between stars moving in the gravitational field of the single coalesced hole we illustrate this process via highaccuracy nbody simulations regeneration requires roughly one relaxation time and the new cusp extends to a distance of roughly onefifth the black holes influence radius with density rho r74 the mass in the cusp is of order 10 the mass of the black hole growth of the cusp is preceded by a stage in which the stellar velocity dispersion evolves toward isotropy and away from the tangentiallyanisotropic state induced by the binary we show that density profiles similar to those observed at the center of the milky way and m32 can regenerate themselves in several gyr following infall of a second black hole the presence of density cusps at the centers of these galaxies can therefore not be used to infer that no merger has occurred we argue that bahcallwolf cusps are ubiquitous in stellar spheroids fainter than mv 185 that contain supermassive black holes but the cusps have not been detected outside of the local group since their angular sizes are less than 01 we show that the presence of a cusp implies a lower limit of 104 per year on the rate of stellar tidal disruptions and discuss the consequences of the cusps for gravitational lensing and the distribution of dark matter on subparsec scales,http://arxiv.org/abs/astro-ph/0510498v4,Astronomy
we show that with a next generation large telescope one can detect the accelerated motions of 100 stars orbiting the massive black hole at the galactic center the positions and velocities of these stars will be measured to astrometric and spectroscopic precision several times better than currently attainable enabling detailed measurements of the gravitational potential in the neighborhood of the massive black hole we show that the monitoring of stellar motions with such a telescopes enables 1 a measurement of the galactic center distance r0 to better than 01 accuracy 2 a measurement of the extended matter distribution near the black hole including that of the exotic dark matter 3 a detection of general relativistic effects due to the black hole including the prograde precession of stars and possibly the black hole spin and 4 a detection of gravitational encounters between monitored stars and stellar remnants that accumulate near the galactic center such encounters probe the mass function of the remnants,http://arxiv.org/abs/astro-ph/0512621v2,Astronomy
we solve dynamical equations of motion to determine the conditions under which an overdense region in the early universe will lead to collapse to a black hole starting from horizon crossing of the overdense region to the point of gravitational instability here we focus on the sensitivity to qcd and electroweak phase transitions we then solve rate equations to determine the mass distribution of black holes in the present universe a second order phase transition or rapid crossover would have significant consequences only if the index of primordial density fluctuations n 125 however a first order transition would lead to a black hole dominated universe for any realistic value of n including n1,http://arxiv.org/abs/0706.1111v1,Astronomy
the structure of dark matter halos as predicted from cosmological models is discussed and compared with observed rotation curves of dark matterdominated dwarf galaxies the theoretical models predict that dark matter halos represent a oneparameter family with a universal density profile observations of dark matterdominated rotation curves indeed confirm the universal structure of dark halos they are even in excellent agreement with the expected massradius scaling relations for the currently favoured cosmological model standard cold dark matter with omega0025 and omegalambda075 the rotation profiles however disagree with the predicted dark matter density distributions secular processes which might affect the inner halo structure do not seem to provide a good solution to this problem we discuss as an alternative the possibility that dark halos consist of two separate components a dark baryonic and a dark nonbaryonic component,http://arxiv.org/abs/astro-ph/9904159v1,Astronomy
we investigate contributions to the extragalactic gammaray background egb due to neutralino dark matter dm pairannihilation into photons from dm density enhancements minispikes surrounding intermediatemass black holes imbhs we focus on two imbh formation scenarios our conservative scenario where imbhs are remnants of populationiii stars and our optimistic scenario here imbhs are formed in protogalactic disks in both scenarios their formation in pregalactic halos at high redshift lead to the formation of minispikes that are bright sources of gammaray photons taking into account minispike depletion processes we only sum contributions from a cosmological distribution of imbhs with maintained minispikes our conservative scenario bh mass 102 msun with a r32 minispike predicts gammaray fluxes that are an order larger than the equivalent flux using the same dm parameters mass 100 gev and annihilation crosssection 3 times 1026 cm3 s1 from the host halo without imbh minispikes our optimistic scenario bh mass 105 msun with a r73 minispike predicts fluxes that are three orders larger that can reach current egb observations taken by egret dm parameters as above this fact may serve interesting consequences for constraining dm parameters and elucidating the true nature of imbhs additionally we determine the spectra of dm annihilation into monochromatic gammarays and show that its flux can be within observational range of glast providing a potential smokinggun signature of dm,http://arxiv.org/abs/astro-ph/0607042v2,Astronomy
quasars are powered by accretion onto supermassive black holes but the problem of the duty cycle related to the episodic activity of the black holes remains open as one of the major questions of cosmological evolution of quasars in this letter we obtain quasar duty cycles based on analyses of a large sample composed of 10979 quasars with redshifts zle21 from the sloan digital sky survey sdss data release three we estimate masses of quasar black holes and obtain their mass function mf of the present sample we then get the duty cycle bardeltaz103sim 1 based on the soltans argument implying that black holes are undergoing multiple episodic activity we find that the duty cycle has a strong evolution by comparison we show that evolution of the duty cycle follows the history of cosmic star formation rate sfr density in the universe providing intriguing evidence for a natural connection between star formation and triggering of black hole activity feedback on star formation from black hole activity is briefly discussed,http://arxiv.org/abs/astro-ph/0606704v1,Astronomy
we estimate the energy release of black hole formation to the intracluster medium of the coma cluster and find that this is comparable to the present day energy content therefore an energetic and maybe hydrostatic influence is possible our calculations rely on the assumption of an universal black hole to galaxy mass ratio more exactly spheroidal mass component of the stellar population for which there is growing evidence on a cosmological scale there is also an energy release of black hole formation comparable to what is expected to be present within the thermal gas caused by the process of structure formation this indicates an important dynamical influence neglected by present day structure formation simulations this estimate of cosmological black hole energy release is independent of the black hole to galaxy mass ratio but consistent with its value,http://arxiv.org/abs/astro-ph/9803105v1,Astronomy
we investigate the characteristic radiative efficiency epsilon eddington ratio lambda and duty cycle p0 of highredshift active galactic nuclei agn drawing on measurements of the agn luminosity function at z36 and especially on recent measurements of quasar clustering at z345 from the sloan digital sky survey the free parameters of our models are epsilon lambda and the normalization scatter and redshift evolution of the relation between black hole mass mbh and halo virial velocity vvir we compute the luminosity function from the implied growth of the black hole mass function and the quasar correlation length from the bias of the host halos we test our adopted formulae for the halo mass function and halo bias against measurements from the large nbody simulation developed by the mice collaboration the strong clustering of agns observed at z3 and especially at z4 implies that massive black holes reside in rare massive dark matter halos reproducing the observed luminosity function then requires high efficiency epsilon andor low eddington ratio lambda with a lower limit based on 2sigma agreement with the measured z4 correlation length epsilon 07lambda107lambda implying epsilon 017 for lambda 025 successful models predict high duty cycles p002 05 and 09 at z31 45 and 6 respectively and they require that the fraction of halo baryons locked in the central black hole is much larger than the locally observed value the rapid drop in the abundance of the massive and rare host halos at z7 implies a proportionally rapid decline in the number density of luminous quasars much stronger than simple extrapolations of the z36 luminosity function would predict abridged,http://arxiv.org/abs/0810.4919v2,Astronomy
we suggest that accretion of planetbound dark matter by the jovian planets and by hotjupiter exoplanets could be a significant source of their internal heat the anomalously low internal heat of uranus would then be explained if the collision believed to have tilted the axis of uranus also knocked it free of most of its associated dark matter cloud our considerations focus on the efficient capture of nonselfannihilating dark matter but could also apply to selfannihilating dark matter provided the capture efficiency is small enough that the earth heat balance constraint is obeyed,http://arxiv.org/abs/0808.2823v4,Astronomy
braneworld gravity is a model that endows physical space with an extra dimension in the type ii randallsundrum braneworld gravity model the extra dimension modifies the spacetime geometry around black holes and changes predictions for the formation and survival of primordial black holes we develop a comprehensive analytical formalism for farfield black hole lensing in this model using invariant quantities to compute all geometric optics lensing observables we then make the first analysis of wave optics in braneworld lensing working in the semiclassical limit we show that wave optics offers the only realistic way to observe braneworld effects in black hole lensing we point out that if primordial braneworld black holes exist have mass m and contribute a fraction f of the dark matter then roughly 3e5 x f m1e18 msun1 of them lie within our solar system these objects which we call attolenses would produce interference fringes in the energy spectra of gammaray bursts at energies 100 m1e18 msun1 mev which will soon be accessible with the glast satellite primordial braneworld black holes spread throughout the universe could produce similar interference effects the probability for attolensing may be nonnegligible if interference fringes were observed the fringe spacing would yield a simple upper limit on m detection of a primordial black hole with m 1e19 msun would challenge general relativity and favor the braneworld model further work on lensing tests of braneworld gravity must proceed into the physical optics regime which awaits a description of the full spacetime geometry around braneworld black holes,http://arxiv.org/abs/gr-qc/0603061v3,Astronomy
depending on various assumptions on the energy scale of inflation and assuming a primordial power spectrum of a broken scale invariance bsi type we explore the possibility for primordial black holes pbh and planck relics to contribute substantially to cold dark matter in the universe a recently proposed possibility to produce planck relics in 4dimensional string gravity is considered possible experimental detection through gravitational waves is further explored we stress that inflation with a low energy scale and also possibly when planck relics are produced leads unavoidably to relics originating from pbhs that are not effectively classical during their formation rendering the usual formalism inadequate for them,http://arxiv.org/abs/astro-ph/0303330v2,Astronomy
cosmic ray antiprotons can originate from dark matter annihilating into quarks that subsequently decay into antiprotons evaporation of primordial black holes also can produce a significant antiproton flux since the spectrum of secondary antiprotons from cosmic ray interactions peaks at 2 gev and goes down sharply at lower energy there is a window at energies 1 gev in which to look for excess antiprotons as a signature of these exotic antiproton sources however in the vicinity of the earth low energy particles are strongly modulated by the solar wind which makes any analysis ambiguous the adverse effects of the solar wind can be avoided by placing a low energy antiproton spectrometer aboard an interstellar probe the theoretical predictions are reviewed and the preliminary design of a lightweight lowpower instrument to make the measurements and a summary of the anticipated results are given in this paper,http://arxiv.org/abs/astro-ph/9912140v1,Astronomy
the discovery of dark matter particles would conclusively reject the mond theory mond may violate einsteins strong equivalence principle however as we show there is already evidence that mond is likely not required mond was invented to explain the rotation velocities of stars far into the galactic halos dark matter also explains this same effect these both use a gravity probe of the ir2 law we show that non gravity probes determine the same value for the amount of dark matter that does not involve modifications of gravity using occams razor this coincidence is best explained by the existence of dark matter,http://arxiv.org/abs/astro-ph/0510576v1,Astronomy
caustics are a generic feature of the nonlinear growth of structure in the dark matter distribution if the dark matter were absolutely cold its mass density would diverge at caustics and the integrated annihilation probability would also diverge for individual particles participating in them for realistic dark matter candidates this behaviour is regularised by small but nonzero initial thermal velocities we present a mathematical treatment of evolution from hot warm or cold dark matter initial conditions which can be directly implemented in cosmological nbody codes it allows the identification of caustics and the estimation of their annihilation radiation in fully general simulations of structure formation,http://arxiv.org/abs/0809.0497v2,Astronomy
gravitational tunneling radiation gtr from a black hole is similar to electric field emission of electrons from a metal there is always a second body to give the gravitational barrier of a black hole a finite rather than infinite width so that a particle can escape by tunneling thus gtr may be emitted from black holes in a process differing from that of hawking radiation hr with broad ranging astrophysical ramifications hr of an isolated black hole is an abstraction which has not been detected in three decades and which may not exist gtr is beamed in contrast to hr which is isotropic little black holes may account for much of the dark matter of the universe and hence the anomalous rotation of spiral galaxies as well as contribute to the accelerated expansion of the universe the absence of hr permits the existence of little black hole gravitationally bound atoms with quantized orbits and quantized gravitational radiation since some theories speculate that the early universe may have existed in ndimensional space certain results will be presented both for general nspace and for the 3space in which we live an inconsistency between quantum mechanics and the equivalence principle is demonstrated it is shown that angular momentum cannot be quantized in the usual manner in 4space with possible consequences for kaluzaklein theory an hypothesis is presented for reducing the enormously toolarge vacuum zeropoint energy string theory may be impacted by the finding that atoms are not energetically stable in higher than 3space gtr avoids the black hole lost information paradox,http://arxiv.org/abs/astro-ph/0302469v4,Astronomy
we discuss the link between dark matter halos hosting the first popiii stars and the rare massive halos that are generally considered to host bright quasars at high redshift z6 the main question that we intend to answer is whether the supermassive black holes powering these qsos grew out from the seeds planted by the first intermediate massive black holes created in the universe this question involves a dynamical range of 1013 in mass and we address it by combining nbody simulations of structure formation to identify the most massive halos at z6 with a monte carlo method based on linear theory to obtain the location and formation times of the first light halos within the whole simulation box we show that the descendants of the first 106 msun virialized halos do not on average end up in the most massive halos at z6 but rather live in a large variety of environments the oldest popiii progenitors of the most massive halos at z6 form instead from density peaks that are on average one and a half standard deviations more common than the first popiii star formed in the volume occupied by one bright highz qso the intermediate mass black hole seeds planted by the very first popiii stars at z40 can easily grow to masses mbh1095 msun by z6 assuming eddington accretion with radiative efficiency epsilon01 quenching of the black hole accretion is therefore crucial to avoid an overabundance of supermassive black holes at lower redshift this can be obtained if the mass accretion is limited to a fraction eta6103 of the total baryon mass of the halo hosting the black hole the resulting high end slope of the black hole mass function at z6 is alpha 37 a value within the 1sigma error bar for the bright end slope of the observed quasar luminosity function at z6,http://arxiv.org/abs/0705.3843v1,Astronomy
we study the generation of a stochastic gravitational wave gw background produced from a population of corecollapse supernovae which form black holes in scenarios of structure formation we obtain for example that the formation of a population population iii of black holes in cold dark matter scenarios could generate a stochastic gw background with a maximum amplitude of hrm bg simeq 1024 and corresponding closure energy density of omegarmgwsim 107 in the frequency band nurmobs simeq 30470 rm hz assuming a maximum efficiency of generation of gws namely epsilonrm gwrm max 7times 104 for stars forming at redshifts zsimeq 3010 we show that it will be possible in the future to detect this isotropic gw background by correlating signals of a pair of advanced ligo observatories ligo iii at a signaltonoise ratio of simeq 40 we discuss what astrophysical information could be obtained from a positive or even a negative detection of such a gw background generated in scenarios such as those studied here one of them is the possibility of obtaining the initial and final redshifts of the emission period from the observed spectrum of gws,http://arxiv.org/abs/astro-ph/0202037v1,Astronomy
spherical gravitational collapse of a cold gas of annihilating particles involves a competition between the freefall rate proptosqrtrho and the swave annihilation rate proptorho thus there is a critical density rhoann above which annihilation proceeds faster than free fall gravitational collapse of a cloud of initial mass m to a black hole is only possible if 332pi g3m2lesssimrhoann or mgtrsimmannequiv 332pi g3rhoann12 for a particle mass m and freezeout temperature tfmxf the minimum black hole mass is mannapprox 1010msun timesxfsqrtgstar100omcdm gstar smrm gev where gstar s and gstar are degeneracy factors the formation of a black hole of initial mass mbh is accompanied by the annihilation of about mann released in a burst lasting a time sim gmbh that could reach a total annihilation luminosity sim 1059 rm erg s1 the absence of astronomical observations of such spectacular events suggests either i the branching ratio for cdm annihilation to ee pairs or quarks lesssim 1010 while the branching ratio to nubarnu is lesssim 105 or ii cdm is not made of annihilating particles but may be in some nonannihilating form such as axions or iii cdm black holes never form,http://arxiv.org/abs/astro-ph/0505497v1,Astronomy
the rotation curves of dark matter dominated dwarf galaxies are analysed the observations show that dark matter halos represent a oneparameter family with self similar density profiles the global halo parameters like total mass and scale length are coupled by simple scaling relations the inner halo regions resemble nonsingular isothermal spheres with constant density cores the observations are compared with dark matter halos resulting from cosmological cold dark matter simulations the theoretical models predict that dark matter halos represent a oneparameter family in agreement with the observations however in contradiction to the observations the calculations lead to dark matter halos with r1 density cusps in the center and nonisothermal velocity dispersion profiles processes which might affect the inner halo structure resulting in isothermal constant density cores are discussed,http://arxiv.org/abs/astro-ph/9703057v1,Astronomy
we discuss a numerical model for black hole growth and its associated feedback processes that for the first time allows cosmological simulations of structure formation to selfconsistently follow the build up of the cosmic population of galaxies and active galactic nuclei our model assumes that seed black holes are present at early cosmic epochs at the centres of forming halos we then track their growth from gas accretion and mergers with other black holes in the course of cosmic time for black holes that are active we distinguish between two distinct modes of feedback depending on the black hole accretion rate itself black holes that accrete at high rates are assumed to be in a quasar regime where we model their feedback by thermally coupling a small fraction of their bolometric luminosity to the surrounding gas for black holes with low accretion rates we conjecture that most of their feedback occurs in mechanical form where agndriven bubbles are injected into a gaseous environment using our new model we carry out treesph cosmological simulations on the scales of individual galaxies to those of massive galaxy clusters both for isolated systems and for cosmological boxes we demonstrate that our model produces results for the black hole and stellar mass densities in broad agreement with observational constraints we find that the black holes significantly influence the evolution of their host galaxies changing their star formation history their amount of cold gas and their colours also the properties of intracluster gas are affected strongly by the presence of massive black holes in the cores of galaxy clusters leading to shallower metallicity and entropy profiles and to a suppression of strong cooling flows abridged,http://arxiv.org/abs/0705.2238v2,Astronomy
a longstanding question is whether active galactic nuclei agn vary like galactic black hole systems when appropriately scaled up by mass refs 13 if so we can then determine how agn should behave on cosmological timescales by studying the brighter and much faster varying galactic systems as xray emission is produced very close to the black holes it provides one of the best diagnostics of their behaviour a characteristic timescale which potentially could tell us about the mass of the black hole is found in the xray variations from both agn and galactic black holes refs 16 but whether it is physically meaningful to compare the two has been questioned ref 7 here we report that after correcting for variations in the accretion rate the timescales can be physically linked revealing that the accretion process is exactly the same for small and large black holes strong support for this linkage comes perhaps surprisingly from the permitted optical emission lines in agn whose widths in both broadline agn and narrowemissionline seyfert 1 galaxies correlate strongly with the characteristic xray timescale exactly as expected from the agn black hole masses and accretion rates so agn really are just scaledup galactic black holes,http://arxiv.org/abs/astro-ph/0612273v1,Astronomy
the standard cold dark matter cdm model has recently been challenged by the claim that dwarf galaxies have dark matter halos with constant density cores consequently numerous alternative dark matter candidates have recently been proposed in this paper we scrutinize the observational evidence for the incongruity between dwarf galaxies and the cdm model to this end we analyze the rotation curves of 20 latetype dwarf galaxies studied by swaters 1999 taking the effects of beamsmearing and adiabatic contraction into account we fit mass models to these rotation curves with dark matter halos with different cusp slopes ranging from constant density cores to r2 cusps uncertainties in the stellar masstolight ratio and the limited spatial sampling of the halos density distribution hamper a unique mass decomposition consequently the rotation curves in our sample cannot be used to discriminate between dark halos with constant density cores and r1 cusps we show that the dwarf galaxies analyzed here are consistent with cold dark matter halos in a lcdm cosmology and that there is thus no need to abandon the idea that dark matter is cold and collisionless however the data is also consistent with any alternative dark matter model that produces dark matter halos with central cusps less steep than r15 in fact we argue that based on existing rotation curves alone at best weak limits can be obtained on cosmological parameters andor the nature of the dark matter,http://arxiv.org/abs/astro-ph/0006048v2,Astronomy
this conference covered dark matter particle properties and searches lensing by dark matter and dark matter distributions in galaxies and clusters dark energy phenomenology and theoretical models surveys of structure and galaxy formation large scale simulations and neutrino cosmology astronomy and star formation cosmic rays cosmic microwave background inflation in the primordial universe cosmic strings brane cosmology and the finestructure constant,http://arxiv.org/abs/astro-ph/0405625v1,Astronomy
combining a theoretical model of mass accretion onto a galactic center with a highresolution nbodysph simulation we investigate the formation of an intermediate massive black hole imbh during the hierarchical formation of a small spiral galaxy with a total mass of 1010modot in the highz universe we found that the rate of average mass accretion to the nucleus due to the radiation drag exerted by newly formed stars in the forming galaxy is approx 105modotyr1 as a result of this accretion an imbh with approx 104modot can be formed in the center of the spiral galaxy at zsim 4 we found that a central bh coevolves with the dark matter halo from zsim 15 to zsim 2 the mass ratio of the bh to the dark matter halo is nearly constant approx 13 times 106 from zsim 10 to zsim 2 this is because that change in the dark matter potential enhances star formation in the central part of the galaxy and as a result the bh evolves due to mass accretion via the radiation drag therefore our model naturally predicts a correlation between massive bhs and dark matter halos moreover it is found that the final bhtobulge mass ratio approx 5times 105 in a small spiral galaxy at highz is much smaller than that in the large galaxies approx 103 our results also suggest that the scatter in the observed scaling relations between the bulge mass and black hole mass are caused by a time lag between bh growth and growth of bulge we also predict that the xray luminosity of agn is positively correlated with the co luminosity in the central region by comparing our results with the properties of lyman break galaxies lbgs it is predicted that some lbgs have massive bhs of approx 106107modot,http://arxiv.org/abs/astro-ph/0504202v1,Astronomy
we show that the mass function of black holes expected from the past quasar activity both visible and obscured is consistent with the number of dormant black holes found in the bulges of nearby galaxies the joint formation of quasars and bulges is addressed by means of an analytical model for galaxy formation based on the hierarchical clustering of cold dark matter halos the model is able to reproduce the main statistical properties of both populations under the hypotheses that i star formation and quasar shining follow an antihierarchical order and ii galaxy morphology and final black hole mass are determined by the same physical process,http://arxiv.org/abs/astro-ph/9909267v2,Astronomy
after discussion of the properties of degenerate fermion balls we analyze the orbit of the star s01 which has a projected distance of 5 lightdays to sgr a in the supermassive black hole as well as in the fermion ball scenarios of the galactic center it is shown that both scenarios are consistent with the data as measured during the last 6 years by genzel and coworkers and by ghez and coworkers we show that the zvz phase space which fits the data is much larger for the fermion ball than for the black hole scenario future measurements of the positions or radial velocities of s01 and s02 which could be orbiting within such a fermion ball may reduce this allowed phase space and eventually rule out one of the currently acceptable scenarios,http://arxiv.org/abs/astro-ph/0207424v1,Astronomy
after a discussion of the properties of degenerate fermion balls we analyze the orbits of the stars s01 and s02 which have the smallest projected distances to sgr a in the supermassive black hole as well as in the fermion ball scenarios of the galactic center it is shown that both scenarios are consistent with the data as measured during the last six years by genzel et al and ghez et al the free parameters of the projected orbit of a star are the unknown components of its velocity vz and distance z to sgr a in 19954 with the zaxis being in the line of sight we show in the case of s01 and s02 that the zvz phasespace which fits the data is much larger for the fermion ball than for the black hole scenario future measurements of the positions or radial velocities of s01 and s02 could reduce this allowed phasespace and eventually rule out one of the currently acceptable scenarios this may shed some light into the nature of the supermassive compact dark object or dark matter in general at the center of our galaxy,http://arxiv.org/abs/astro-ph/0103466v1,Astronomy
we investigate the hypothesis that the cores of elliptical galaxies and bulges are created from the binding energy liberated by the coalescence of supermassive binary black holes during galaxy mergers assuming that the central density profiles of galaxies were initially steep power laws we define the mass deficit as the mass in stars that had to be removed from the nucleus in order to produce the observed core we use nonparametric deprojection to compute the mass deficit in a sample of 35 earlytype galaxies with highresolution imaging data we find that the mass deficit correlates well with the mass of the nuclear black hole consistent with the predictions of merger models we argue that core sizes in halos of noninteracting dark matter particles should be comparable to those observed in the stars,http://arxiv.org/abs/astro-ph/0110185v3,Astronomy
we present a physical model for the coevolution of massive spheroidal galaxies and active nuclei at their centers supernova heating is increasingly effective in slowing down the star formation and in driving gas outflows in smaller and smaller dark matter halos thus the more massive protogalaxies virializing at early times are the sites of faster star formation the correspondingly higher radiation drag causes a faster angular momentum loss by the gas and induces a larger accretion rate onto the central black hole in turn the kinetic energy of the outflows powered by the active nuclei can unbind the residual gas in a time shorter for larger halos the model accounts for a broad variety of dynamical photometric and metallicity properties of earlytype galaxies for the mbh sigma relation and for the local supermassive blackhole mass function,http://arxiv.org/abs/astro-ph/0409585v1,Astronomy
the gravitational waves generated during supermassive black hole smbh coalescence are prime candidates for detection by the satellite lisa we use the extended pressschechter formalism combined with empirically motivated estimates for the smbhdark matter halo mass relation and smbh occupation fraction to estimate the maximum coalescence rate for major smbh mergers assuming efficient binary coalescence and guided by the lowest nuclear black hole mass inferred in local galactic bulges and nearby lowluminosity active galactic nuclei 105 msun we predict approximately 15 detections per year at a signal to noise greater than five in each of the inspiral and ringdown phases rare coalescences between smbhs having masses in excess of 107 msun will be more readily detected via gravitational waves from the ringdown phase,http://arxiv.org/abs/astro-ph/0503210v1,Astronomy
nearby masses can have a high probability of lensing stars in a distant background field highprobability lensing or mesolensing can therefore be used to dramatically increase our knowledge of dark and dim objects in the solar neighborhood where it can discover and study members of the local dark population freefloating planets lowmass dwarfs white dwarfs neutron stars and stellar mass black holes we can measure the mass and transverse velocity of those objects discovered or already known and determine whether or not they are in binaries with dim companions we explore these and other applications of mesolensing including the study of forms of matter that have been hypothesized but not discovered such as intermediatemass black holes dark matter objects freestreaming through the galactic disk and planets in the outermost regions of the solar system in each case we discuss the feasibility of deriving results based on presentday monitoring systems and also consider the vistas that will open with the advent of allsky monitoring in the era of the panoramic survey telescope and rapid response system panstarrs and the large synoptic survey telescope lsst,http://arxiv.org/abs/0712.3558v1,Astronomy
we investigate the clumping of cold dark matter cdm at small scales if the cdm particle is the neutralino we find that collisional damping during its kinetic decoupling from the radiation fluid and free streaming introduce a smallscale cutoff in the primordial power spectrum of cdm this cutoff sets the scale for the very first cdm objects in the universe which we expect to have a mass of sim 1012 modot for nonthermal cdm candidates such as axions wimpzillas or primordial black holes the cosmological qcd transition might induce features in the primordial spectrum at similar mass scales,http://arxiv.org/abs/astro-ph/9912343v1,Astronomy
we study the origin of cores and density profiles of gaseous baryonic structures in cosmology by treating the baryons as a viscous gas we find that both spheres and disks are possible solutions we find analytically that the density profiles have inner and outer solutions which in general are different for disks we identify a central core with density profile rhod constant and the outer profile rhod r3 for spherical structures we find the profile rhos r6 in the presence of a dominating central black hole we find the inner profile rho r32 when the mass is dominated by a dark matter component then the baryonic density profile will depend on the dark matter profile and we point out how one can use this connection to infer the dm profile directly by observing the baryonic density profile,http://arxiv.org/abs/astro-ph/0303416v2,Astronomy
